"Date","Price","Open","High","Low","Vol.","Change %"
"02/12/2020","1,565.33","1,567.73","1,570.59","1,561.80","","-0.13%"
"02/11/2020","1,567.42","1,572.09","1,574.17","1,562.29","","-0.29%"
"02/10/2020","1,571.90","1,570.29","1,577.23","1,568.01","","0.13%"
"02/07/2020","1,569.91","1,566.86","1,574.18","1,562.39","","0.21%"
"02/06/2020","1,566.56","1,556.95","1,568.55","1,552.46","","0.65%"
"02/05/2020","1,556.41","1,552.56","1,562.50","1,547.40","","0.27%"
"02/04/2020","1,552.26","1,576.40","1,579.57","1,549.14","","-1.51%"
"02/03/2020","1,576.05","1,590.20","1,591.84","1,571.29","","-0.87%"
"01/31/2020","1,589.81","1,574.18","1,590.21","1,570.84","","1.01%"
"01/30/2020","1,573.92","1,577.09","1,586.16","1,572.65","","-0.18%"
"01/29/2020","1,576.72","1,566.19","1,578.04","1,563.21","","0.69%"
"01/28/2020","1,565.86","1,581.95","1,583.27","1,565.65","","-1.00%"
"01/27/2020","1,581.65","1,580.10","1,586.81","1,575.81","","0.72%"
"01/24/2020","1,570.36","1,563.30","1,576.01","1,556.42","","0.47%"
"01/23/2020","1,563.03","1,558.93","1,568.17","1,551.68","","0.28%"
"01/22/2020","1,558.62","1,558.03","1,559.63","1,550.08","","0.06%"
"01/21/2020","1,557.73","1,560.94","1,568.75","1,546.41","","-0.23%"
"01/20/2020","1,561.28","1,558.65","1,563.00","1,556.39","","0.32%"
"01/17/2020","1,556.22","1,552.90","1,561.45","1,549.36","","0.24%"
"01/16/2020","1,552.54","1,556.18","1,558.19","1,548.05","","-0.22%"
"01/15/2020","1,555.94","1,546.40","1,558.44","1,546.11","","0.63%"
"01/14/2020","1,546.12","1,548.31","1,548.95","1,536.12","","-0.12%"
"01/13/2020","1,548.05","1,562.29","1,562.30","1,546.77","","-0.90%"
"01/10/2020","1,562.03","1,552.40","1,563.27","1,545.52","","0.63%"
"01/09/2020","1,552.27","1,555.76","1,561.67","1,540.18","","-0.22%"
"01/08/2020","1,555.71","1,573.99","1,611.15","1,552.23","","-1.15%"
"01/07/2020","1,573.89","1,565.93","1,577.53","1,555.29","","0.51%"
"01/06/2020","1,565.86","1,561.15","1,583.44","1,560.90","","0.93%"
"01/03/2020","1,551.40","1,528.95","1,553.70","1,528.00","","1.48%"
"01/02/2020","1,528.85","1,517.24","1,531.55","1,517.22","","0.79%"
"01/01/2020","1,516.89","1,517.24","1,517.48","1,517.19","","-0.01%"
"12/31/2019","1,517.01","1,515.22","1,525.45","1,514.66","","0.12%"
"12/30/2019","1,515.12","1,511.80","1,516.54","1,510.43","","0.31%"
"12/27/2019","1,510.42","1,511.55","1,515.47","1,507.05","","-0.06%"
"12/26/2019","1,511.30","1,499.42","1,512.77","1,497.66","","0.85%"
"12/25/2019","1,498.60","1,499.55","1,499.55","1,499.55","","-0.01%"
"12/24/2019","1,498.81","1,485.57","1,500.77","1,484.41","","0.91%"
"12/23/2019","1,485.27","1,478.20","1,486.29","1,477.51","","0.50%"
"12/20/2019","1,477.95","1,479.14","1,481.26","1,475.70","","-0.07%"
"12/19/2019","1,479.05","1,475.44","1,481.97","1,473.01","","0.26%"
"12/18/2019","1,475.19","1,476.45","1,479.67","1,470.32","","-0.07%"
"12/17/2019","1,476.20","1,476.25","1,480.78","1,474.23","","0.01%"
"12/16/2019","1,476.00","1,475.60","1,480.03","1,472.99","","0.03%"
"12/13/2019","1,475.56","1,469.47","1,478.22","1,462.48","","0.42%"
"12/12/2019","1,469.33","1,474.85","1,486.95","1,464.78","","-0.37%"
"12/11/2019","1,474.75","1,464.19","1,479.04","1,462.59","","0.74%"
"12/10/2019","1,463.96","1,461.93","1,469.36","1,459.80","","0.14%"
"12/09/2019","1,461.89","1,459.49","1,465.80","1,458.76","","0.16%"
"12/06/2019","1,459.51","1,475.70","1,477.45","1,458.61","","-1.09%"
"12/05/2019","1,475.60","1,474.34","1,480.72","1,472.90","","0.10%"
"12/04/2019","1,474.10","1,477.34","1,484.55","1,471.39","","-0.21%"
"12/03/2019","1,477.24","1,462.50","1,482.22","1,459.39","","1.02%"
"12/02/2019","1,462.34","1,467.03","1,467.03","1,453.91","","-0.11%"
"11/29/2019","1,463.90","1,455.90","1,466.81","1,452.93","","0.40%"
"11/28/2019","1,458.09","1,456.77","1,458.57","1,454.37","","0.26%"
"11/27/2019","1,454.25","1,461.65","1,462.11","1,452.45","","-0.48%"
"11/26/2019","1,461.20","1,454.98","1,462.97","1,450.63","","0.43%"
"11/25/2019","1,454.87","1,462.29","1,462.41","1,453.89","","-0.49%"
"11/22/2019","1,462.04","1,464.40","1,473.30","1,461.23","","-0.14%"
"11/21/2019","1,464.15","1,471.25","1,475.98","1,462.60","","-0.48%"
"11/20/2019","1,471.15","1,472.39","1,479.15","1,465.88","","-0.08%"
"11/19/2019","1,472.28","1,470.85","1,475.72","1,464.60","","0.10%"
"11/18/2019","1,470.75","1,467.66","1,474.30","1,456.26","","0.25%"
"11/15/2019","1,467.12","1,471.20","1,471.49","1,462.28","","-0.26%"
"11/14/2019","1,470.95","1,463.18","1,474.62","1,460.93","","0.55%"
"11/13/2019","1,462.94","1,457.19","1,467.36","1,455.96","","0.41%"
"11/12/2019","1,456.94","1,455.79","1,460.55","1,445.61","","0.09%"
"11/11/2019","1,455.65","1,458.96","1,466.77","1,448.28","","-0.19%"
"11/08/2019","1,458.41","1,468.01","1,473.33","1,456.28","","-0.64%"
"11/07/2019","1,467.82","1,490.44","1,492.48","1,461.24","","-1.51%"
"11/06/2019","1,490.36","1,484.10","1,494.46","1,482.45","","0.43%"
"11/05/2019","1,484.00","1,509.64","1,510.10","1,479.65","","-1.67%"
"11/04/2019","1,509.24","1,513.80","1,514.97","1,504.33","","-0.28%"
"11/01/2019","1,513.55","1,513.32","1,515.81","1,503.31","","0.03%"
"10/31/2019","1,513.16","1,496.40","1,514.53","1,493.72","","1.20%"
"10/30/2019","1,495.20","1,487.60","1,496.91","1,481.21","","0.52%"
"10/29/2019","1,487.40","1,492.69","1,495.16","1,483.72","","-0.34%"
"10/28/2019","1,492.44","1,504.34","1,508.58","1,489.86","","-0.79%"
"10/25/2019","1,504.33","1,504.75","1,518.07","1,500.56","","0.07%"
"10/24/2019","1,503.25","1,492.15","1,504.27","1,488.02","","0.76%"
"10/23/2019","1,491.85","1,488.35","1,496.50","1,487.62","","0.28%"
"10/22/2019","1,487.65","1,484.52","1,489.29","1,480.87","","0.23%"
"10/21/2019","1,484.25","1,492.02","1,495.48","1,481.91","","-0.37%"
"10/18/2019","1,489.70","1,492.17","1,494.26","1,484.82","","-0.13%"
"10/17/2019","1,491.64","1,490.55","1,497.50","1,483.45","","0.15%"
"10/16/2019","1,489.37","1,481.13","1,491.65","1,477.06","","0.57%"
"10/15/2019","1,480.92","1,493.20","1,498.17","1,477.53","","-0.80%"
"10/14/2019","1,492.80","1,488.90","1,497.38","1,482.82","","0.22%"
"10/11/2019","1,489.45","1,494.44","1,503.45","1,474.28","","-0.30%"
"10/10/2019","1,494.00","1,505.60","1,517.08","1,491.42","","-0.75%"
"10/09/2019","1,505.30","1,506.05","1,511.60","1,499.70","","0.00%"
"10/08/2019","1,505.26","1,493.55","1,508.71","1,487.45","","0.80%"
"10/07/2019","1,493.35","1,504.76","1,509.64","1,489.94","","-0.73%"
"10/04/2019","1,504.35","1,505.19","1,511.17","1,497.15","","-0.03%"
"10/03/2019","1,504.75","1,499.55","1,518.81","1,495.99","","0.37%"
"10/02/2019","1,499.26","1,479.19","1,505.11","1,474.42","","1.40%"
"10/01/2019","1,478.58","1,472.30","1,487.37","1,459.00","","0.45%"
"09/30/2019","1,472.00","1,497.07","1,500.50","1,464.42","","-1.64%"
"09/27/2019","1,496.56","1,506.00","1,507.70","1,487.04","","-0.60%"
"09/26/2019","1,505.60","1,503.94","1,512.70","1,501.97","","0.12%"
"09/25/2019","1,503.75","1,532.00","1,535.42","1,501.31","","-1.83%"
"09/24/2019","1,531.80","1,522.40","1,535.85","1,515.80","","0.65%"
"09/23/2019","1,521.86","1,516.66","1,527.25","1,511.50","","0.34%"
"09/20/2019","1,516.75","1,499.40","1,517.24","1,497.90","","1.18%"
"09/19/2019","1,499.00","1,494.00","1,504.35","1,488.90","","0.36%"
"09/18/2019","1,493.65","1,501.55","1,511.32","1,484.36","","-0.57%"
"09/17/2019","1,502.20","1,498.85","1,507.48","1,493.36","","0.29%"
"09/16/2019","1,497.90","1,503.34","1,512.20","1,495.75","","0.63%"
"09/13/2019","1,488.45","1,498.50","1,509.25","1,485.73","","-0.68%"
"09/12/2019","1,498.70","1,497.50","1,523.96","1,488.80","","0.09%"
"09/11/2019","1,497.30","1,486.45","1,498.56","1,485.00","","0.79%"
"09/10/2019","1,485.50","1,499.00","1,501.45","1,484.27","","-0.88%"
"09/09/2019","1,498.65","1,507.10","1,515.55","1,497.72","","-0.53%"
"09/06/2019","1,506.70","1,519.20","1,527.90","1,502.89","","-0.82%"
"09/05/2019","1,519.10","1,552.50","1,553.38","1,509.39","","-2.14%"
"09/04/2019","1,552.35","1,547.10","1,557.38","1,533.81","","0.37%"
"09/03/2019","1,546.70","1,529.60","1,549.90","1,521.51","","1.07%"
"09/02/2019","1,530.34","1,520.10","1,533.81","1,519.15","","0.69%"
"08/30/2019","1,519.85","1,527.60","1,533.45","1,517.43","","-0.49%"
"08/29/2019","1,527.40","1,539.20","1,550.72","1,519.50","","-0.74%"
"08/28/2019","1,538.80","1,541.80","1,547.03","1,531.55","","-0.23%"
"08/27/2019","1,542.40","1,526.30","1,544.78","1,524.85","","1.07%"
"08/26/2019","1,526.00","1,539.30","1,555.13","1,524.55","","-0.01%"
"08/23/2019","1,526.10","1,499.00","1,530.11","1,493.05","","1.84%"
"08/22/2019","1,498.60","1,502.20","1,504.68","1,491.85","","-0.23%"
"08/21/2019","1,502.00","1,507.70","1,508.40","1,496.15","","-0.32%"
"08/20/2019","1,506.85","1,495.60","1,508.60","1,492.85","","0.79%"
"08/19/2019","1,495.00","1,511.15","1,513.00","1,492.65","","-1.24%"
"08/16/2019","1,513.75","1,523.90","1,527.75","1,504.20","","-0.60%"
"08/15/2019","1,522.95","1,517.05","1,527.00","1,508.22","","0.45%"
"08/14/2019","1,516.08","1,501.38","1,524.30","1,494.34","","1.00%"
"08/13/2019","1,501.14","1,510.74","1,534.75","1,481.38","","-0.66%"
"08/12/2019","1,511.16","1,497.65","1,517.95","1,487.91","","0.96%"
"08/09/2019","1,496.84","1,501.20","1,508.40","1,494.69","","-0.21%"
"08/08/2019","1,500.00","1,501.50","1,509.72","1,490.08","","-0.05%"
"08/07/2019","1,500.80","1,474.25","1,510.28","1,472.28","","1.83%"
"08/06/2019","1,473.87","1,464.00","1,475.04","1,456.61","","0.70%"
"08/05/2019","1,463.60","1,440.65","1,470.05","1,437.03","","1.61%"
"08/02/2019","1,440.45","1,445.80","1,448.23","1,430.20","","-0.32%"
"08/01/2019","1,445.06","1,411.34","1,445.98","1,400.65","","2.23%"
"07/31/2019","1,413.55","1,431.05","1,433.07","1,411.42","","-1.19%"
"07/30/2019","1,430.60","1,426.84","1,433.12","1,422.12","","0.27%"
"07/29/2019","1,426.69","1,419.49","1,428.46","1,416.98","","0.59%"
"07/26/2019","1,418.31","1,414.40","1,424.83","1,413.72","","0.30%"
"07/25/2019","1,414.13","1,426.30","1,433.84","1,411.08","","-0.82%"
"07/24/2019","1,425.80","1,417.55","1,429.55","1,416.43","","0.62%"
"07/23/2019","1,416.99","1,425.15","1,429.25","1,414.29","","-0.54%"
"07/22/2019","1,424.72","1,425.15","1,429.77","1,422.34","","-0.01%"
"07/19/2019","1,424.91","1,446.40","1,452.96","1,420.40","","-1.46%"
"07/18/2019","1,446.00","1,426.80","1,448.35","1,414.68","","1.36%"
"07/17/2019","1,426.60","1,406.59","1,427.00","1,400.18","","1.47%"
"07/16/2019","1,405.93","1,415.05","1,418.34","1,401.23","","-0.55%"
"07/15/2019","1,413.68","1,415.75","1,419.75","1,407.69","","-0.13%"
"07/12/2019","1,415.49","1,403.90","1,417.09","1,403.12","","0.85%"
"07/11/2019","1,403.60","1,419.20","1,426.21","1,401.58","","-1.07%"
"07/10/2019","1,418.80","1,397.80","1,419.21","1,389.88","","1.50%"
"07/09/2019","1,397.80","1,395.60","1,400.13","1,386.35","","0.19%"
"07/08/2019","1,395.20","1,400.05","1,408.03","1,391.79","","-0.31%"
"07/05/2019","1,399.55","1,415.80","1,424.24","1,386.97","","-1.11%"
"07/04/2019","1,415.19","1,419.59","1,422.02","1,410.43","","-0.24%"
"07/03/2019","1,418.54","1,419.95","1,436.29","1,412.52","","0.02%"
"07/02/2019","1,418.19","1,383.55","1,419.80","1,383.55","","2.47%"
"07/01/2019","1,384.06","1,392.83","1,397.69","1,381.84","","-1.78%"
"06/28/2019","1,409.10","1,409.56","1,424.67","1,406.64","","-0.01%"
"06/27/2019","1,409.28","1,409.55","1,411.94","1,400.23","","0.07%"
"06/26/2019","1,408.35","1,423.90","1,424.03","1,402.37","","-1.02%"
"06/25/2019","1,422.85","1,419.17","1,438.99","1,412.30","","0.26%"
"06/24/2019","1,419.15","1,401.35","1,421.20","1,400.33","","1.47%"
"06/21/2019","1,398.65","1,388.22","1,411.08","1,382.44","","0.78%"
"06/20/2019","1,387.78","1,360.34","1,393.30","1,357.66","","2.05%"
"06/19/2019","1,359.87","1,346.55","1,362.50","1,341.19","","1.02%"
"06/18/2019","1,346.08","1,340.30","1,354.68","1,338.54","","0.51%"
"06/17/2019","1,339.29","1,342.05","1,343.53","1,332.83","","-0.15%"
"06/14/2019","1,341.33","1,341.70","1,358.40","1,337.88","","-0.05%"
"06/13/2019","1,341.95","1,334.00","1,343.41","1,332.22","","0.66%"
"06/12/2019","1,333.16","1,327.05","1,338.58","1,326.04","","0.49%"
"06/11/2019","1,326.66","1,328.40","1,330.22","1,319.74","","-0.08%"
"06/10/2019","1,327.73","1,335.94","1,337.77","1,324.90","","-0.94%"
"06/07/2019","1,340.30","1,335.45","1,348.45","1,330.08","","0.41%"
"06/06/2019","1,334.80","1,331.99","1,340.09","1,327.26","","0.38%"
"06/05/2019","1,329.78","1,325.50","1,344.24","1,324.53","","0.37%"
"06/04/2019","1,324.88","1,325.05","1,329.41","1,319.90","","0.01%"
"06/03/2019","1,324.77","1,307.40","1,328.34","1,306.62","","1.50%"
"05/31/2019","1,305.25","1,288.35","1,307.11","1,288.00","","1.30%"
"05/30/2019","1,288.50","1,279.74","1,289.24","1,274.82","","0.73%"
"05/29/2019","1,279.20","1,279.56","1,285.79","1,278.88","","0.01%"
"05/28/2019","1,279.06","1,285.55","1,286.75","1,276.01","","-0.45%"
"05/27/2019","1,284.80","1,285.80","1,287.69","1,283.68","","0.01%"
"05/24/2019","1,284.65","1,283.55","1,285.59","1,280.59","","0.12%"
"05/23/2019","1,283.05","1,273.80","1,287.62","1,272.61","","0.76%"
"05/22/2019","1,273.36","1,274.74","1,277.59","1,272.28","","-0.11%"
"05/21/2019","1,274.72","1,278.10","1,278.16","1,269.34","","-0.22%"
"05/20/2019","1,277.49","1,277.80","1,279.32","1,273.60","","0.03%"
"05/17/2019","1,277.15","1,286.50","1,289.24","1,274.91","","-0.72%"
"05/16/2019","1,286.40","1,296.90","1,299.06","1,284.06","","-0.77%"
"05/15/2019","1,296.42","1,297.17","1,301.18","1,292.85","","-0.03%"
"05/14/2019","1,296.78","1,300.24","1,303.47","1,293.52","","-0.22%"
"05/13/2019","1,299.66","1,286.71","1,301.50","1,281.77","","1.09%"
"05/10/2019","1,285.60","1,284.34","1,289.60","1,283.10","","0.14%"
"05/09/2019","1,283.74","1,280.74","1,288.57","1,279.43","","0.25%"
"05/08/2019","1,280.53","1,284.15","1,291.73","1,279.37","","-0.29%"
"05/07/2019","1,284.30","1,281.10","1,286.37","1,278.04","","0.33%"
"05/06/2019","1,280.07","1,281.19","1,285.90","1,276.85","","0.09%"
"05/03/2019","1,278.94","1,270.74","1,282.84","1,268.90","","0.68%"
"05/02/2019","1,270.29","1,276.94","1,278.18","1,266.18","","-0.48%"
"05/01/2019","1,276.35","1,283.59","1,287.38","1,273.16","","-0.55%"
"04/30/2019","1,283.35","1,279.98","1,286.58","1,279.69","","0.30%"
"04/29/2019","1,279.55","1,286.55","1,287.00","1,277.97","","-0.49%"
"04/26/2019","1,285.85","1,277.27","1,289.01","1,276.05","","0.70%"
"04/25/2019","1,276.95","1,275.60","1,282.81","1,273.35","","0.16%"
"04/24/2019","1,274.96","1,272.30","1,278.79","1,268.58","","0.22%"
"04/23/2019","1,272.15","1,275.40","1,276.83","1,266.25","","-0.20%"
"04/22/2019","1,274.68","1,275.83","1,280.14","1,273.66","","-0.03%"
"04/18/2019","1,275.01","1,273.49","1,277.97","1,271.07","","0.10%"
"04/17/2019","1,273.74","1,276.84","1,280.01","1,272.94","","-0.19%"
"04/16/2019","1,276.17","1,287.90","1,288.85","1,272.94","","-0.89%"
"04/15/2019","1,287.64","1,290.60","1,292.08","1,282.37","","-0.18%"
"04/12/2019","1,290.00","1,292.30","1,296.10","1,290.09","","-0.18%"
"04/11/2019","1,292.34","1,308.10","1,309.37","1,289.66","","-1.18%"
"04/10/2019","1,307.80","1,304.09","1,310.96","1,301.06","","0.30%"
"04/09/2019","1,303.89","1,297.65","1,306.50","1,296.57","","0.52%"
"04/08/2019","1,297.17","1,291.80","1,303.97","1,291.39","","0.45%"
"04/05/2019","1,291.30","1,292.44","1,293.69","1,284.44","","-0.06%"
"04/04/2019","1,292.13","1,290.10","1,294.55","1,280.91","","0.19%"
"04/03/2019","1,289.66","1,292.34","1,294.81","1,288.34","","-0.24%"
"04/02/2019","1,292.75","1,287.55","1,293.15","1,285.17","","0.41%"
"04/01/2019","1,287.42","1,291.48","1,297.23","1,286.64","","-0.35%"
"03/29/2019","1,291.90","1,290.59","1,300.01","1,286.77","","0.14%"
"03/28/2019","1,290.15","1,309.85","1,312.48","1,288.58","","-1.47%"
"03/27/2019","1,309.46","1,315.61","1,319.60","1,308.03","","-0.45%"
"03/26/2019","1,315.42","1,321.80","1,323.41","1,312.69","","-0.48%"
"03/25/2019","1,321.80","1,313.35","1,324.57","1,310.97","","0.66%"
"03/22/2019","1,313.13","1,309.55","1,315.20","1,306.81","","0.28%"
"03/21/2019","1,309.45","1,313.05","1,320.62","1,303.40","","-0.23%"
"03/20/2019","1,312.48","1,305.74","1,317.03","1,298.58","","0.45%"
"03/19/2019","1,306.55","1,303.60","1,311.19","1,302.50","","0.22%"
"03/18/2019","1,303.70","1,302.34","1,306.89","1,298.19","","0.18%"
"03/15/2019","1,301.38","1,296.15","1,306.79","1,293.82","","0.39%"
"03/14/2019","1,296.28","1,309.76","1,310.53","1,292.83","","-0.99%"
"03/13/2019","1,309.28","1,302.16","1,311.56","1,300.61","","0.56%"
"03/12/2019","1,302.01","1,293.84","1,302.40","1,292.08","","0.60%"
"03/11/2019","1,294.25","1,298.85","1,299.44","1,290.34","","-0.32%"
"03/08/2019","1,298.40","1,285.78","1,300.85","1,285.18","","0.98%"
"03/07/2019","1,285.74","1,286.71","1,289.10","1,281.27","","-0.08%"
"03/06/2019","1,286.76","1,287.48","1,291.11","1,283.51","","-0.05%"
"03/05/2019","1,287.43","1,286.67","1,289.92","1,281.10","","0.06%"
"03/04/2019","1,286.67","1,293.61","1,297.35","1,282.88","","-0.53%"
"03/01/2019","1,293.56","1,312.94","1,315.46","1,290.24","","-1.48%"
"02/28/2019","1,313.05","1,319.87","1,327.44","1,312.41","","-0.52%"
"02/27/2019","1,319.88","1,328.92","1,329.96","1,316.78","","-0.68%"
"02/26/2019","1,328.96","1,327.11","1,330.40","1,323.44","","0.14%"
"02/25/2019","1,327.13","1,328.89","1,332.80","1,325.15","","-0.05%"
"02/22/2019","1,327.80","1,323.51","1,333.41","1,321.39","","0.32%"
"02/21/2019","1,323.49","1,338.59","1,341.71","1,321.99","","-1.12%"
"02/20/2019","1,338.49","1,341.24","1,347.11","1,336.79","","-0.20%"
"02/19/2019","1,341.17","1,326.25","1,342.11","1,322.63","","1.08%"
"02/18/2019","1,326.90","1,321.41","1,328.05","1,320.60","","0.42%"
"02/15/2019","1,321.41","1,312.64","1,322.76","1,311.17","","0.68%"
"02/14/2019","1,312.55","1,306.17","1,314.70","1,302.88","","0.49%"
"02/13/2019","1,306.19","1,310.89","1,318.36","1,304.80","","-0.36%"
"02/12/2019","1,310.90","1,308.22","1,315.10","1,306.44","","0.20%"
"02/11/2019","1,308.32","1,314.55","1,315.01","1,303.69","","-0.44%"
"02/08/2019","1,314.06","1,310.13","1,316.05","1,307.53","","0.30%"
"02/07/2019","1,310.09","1,306.19","1,312.27","1,302.53","","0.30%"
"02/06/2019","1,306.22","1,315.02","1,316.16","1,305.70","","-0.67%"
"02/05/2019","1,315.02","1,311.73","1,317.13","1,310.59","","0.25%"
"02/04/2019","1,311.75","1,318.13","1,319.11","1,308.50","","-0.47%"
"02/01/2019","1,318.00","1,320.93","1,323.82","1,315.94","","-0.22%"
"01/31/2019","1,320.94","1,319.87","1,326.65","1,317.39","","0.08%"
"01/30/2019","1,319.91","1,311.95","1,323.67","1,308.81","","0.61%"
"01/29/2019","1,311.93","1,303.53","1,312.34","1,302.45","","0.64%"
"01/28/2019","1,303.53","1,303.82","1,304.79","1,297.54","","0.02%"
"01/25/2019","1,303.22","1,280.93","1,303.78","1,279.71","","1.74%"
"01/24/2019","1,280.94","1,282.42","1,285.19","1,276.79","","-0.11%"
"01/23/2019","1,282.40","1,285.04","1,286.90","1,278.40","","-0.21%"
"01/22/2019","1,285.04","1,279.94","1,285.84","1,277.21","","0.37%"
"01/21/2019","1,280.28","1,281.64","1,283.95","1,276.58","","-0.09%"
"01/18/2019","1,281.49","1,291.88","1,292.73","1,280.49","","-0.81%"
"01/17/2019","1,291.90","1,293.55","1,295.62","1,288.67","","-0.13%"
"01/16/2019","1,293.52","1,289.11","1,295.22","1,287.77","","0.33%"
"01/15/2019","1,289.31","1,291.73","1,295.03","1,286.60","","-0.19%"
"01/14/2019","1,291.73","1,287.70","1,296.21","1,287.45","","0.29%"
"01/11/2019","1,288.00","1,286.30","1,295.55","1,286.01","","0.13%"
"01/10/2019","1,286.38","1,293.13","1,297.47","1,285.99","","-0.52%"
"01/09/2019","1,293.13","1,285.36","1,294.25","1,279.90","","0.61%"
"01/08/2019","1,285.35","1,288.68","1,290.44","1,279.10","","-0.26%"
"01/07/2019","1,288.67","1,286.01","1,295.42","1,282.53","","0.29%"
"01/04/2019","1,284.92","1,294.04","1,298.68","1,276.66","","-0.70%"
"01/03/2019","1,293.99","1,284.80","1,295.11","1,284.17","","0.72%"
"01/02/2019","1,284.77","1,282.30","1,288.93","1,278.59","","0.17%"
"01/01/2019","1,282.61","1,282.78","1,283.05","1,282.52","","-0.02%"
